,,,,,,ADVERTISING AND PRESS,,,,,,,Campaign materials,,,,,,,Campaign activity,,,Data and infrastructure,,,,,,,,Production Services,,,,Consultancy,,,,,Research,,,,,,,Miscellaneous,,,,,,,,Completely unclear
Supplier,Party,Total Spend,Expense Category,Supplier,More than 1 service,ADVERTISING AND PRESS,Merchandise,Newspaper or magazine advertising,Social media advertising,Online advertising (i.e. web advertising but not online newspapers or social media),"Other forms of advertising (billboards, advans, digital posters outside)",PR,Campaign materials,Design services,Campaign material printing,Paid leaflet delivery/ postage,Event costs/Venue hire,"Creative content owned by a third party (e.g. Getty images, PA images, demo music)",Translation/Braile/British Sign Language services,Campaign activity,Fundraising,Phone banking,Data and infrastructure,Campaign database or CRM,Data Services and analysis,IT infrastructure and support,Telecommunications services,Mobile application services,Email services,Website services,Production Services,Video editing/ production,Audio editing/production,Photos editing/production,Consultancy,Communication consultants,Design consultants,Social media strategy and consultancy,Data consultancy,Research,Polling,Focus groups,Ordinance survey data,Message testing,Archival research,Other forms of research,Miscellaneous,Catering,Accommodation,Expenses claimed by provider,Office infrastructure and supplies,Physical Security,Recruitment services/staffing costs,Transport,Completely unclear
Rockwell Print & Sign Ltd,Liberal Democrats,"£1,859.69",Advertising,Rockwell Print & Sign Ltd,,,,,,,,,,,"£1,859.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.G.A Print Ltd t/a Solopress,Liberal Democrats,"£54,738.31",Advertising,A.G.A Print Ltd t/a Solopress,,,,,,,,,,,"£52,545.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,192.63"
Lauren Attawia,Liberal Democrats,"£1,850.00",Advertising,Lauren Attawia,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,850.00",,,,,,,,,,,,,,,,,,,,,,,,
Archant Community Media Ltd,Liberal Democrats,"£19,250.40",Advertising,Archant Community Media Ltd,,,,"£19,250.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Devon Liberal Democrats,Liberal Democrats,"£3,753.68",Advertising,North Devon Liberal Democrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,753.68"
Janet Grauberg,Liberal Democrats,"£1,933.73",Advertising,Janet Grauberg,,,,,,,,,,,"£1,188.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£744.75
Saxoprint Ltd,Liberal Democrats,"£26,051.90",Advertising,Saxoprint Ltd,,,,,,,,,,,"£26,051.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neena Bhawon,Liberal Democrats,"£2,046.15",Advertising,Neena Bhawon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,046.15",,,,,,,,,,,,,,,
Scottish Provincial Press Limited,Liberal Democrats,"£7,440.00",Advertising,Scottish Provincial Press Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,440.00"
Sarsen Press Ltd,Liberal Democrats,"£6,940.30",Advertising,Sarsen Press Ltd,y,,£351.00,,,,,,,,"£4,942.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,646.80"
Park Communications Ltd,Liberal Democrats,"£545,837.35",Advertising,Park Communications Ltd,,,,,,,,,,,"£528,826.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,011.33"
Oxfordshire Liberal Democrats Printing Society,Liberal Democrats,"£32,156.31",Advertising,Oxfordshire Liberal Democrats Printing Society,y,,£240.00,,,,,,,,"£59,979.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,240.00",,,,£186.80
Wonderhood Limited,Liberal Democrats,"£46,835.92",Advertising,Wonderhood Limited,y,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,246.00",,,,"£12,000.00",,,,,,,,,,,,,,,,,,,,"£25,589.92"
Sheffield Liberal Democrats,Liberal Democrats,"£10,052.18",Advertising,Sheffield Liberal Democrats,y,,,,,,,,£593.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,269.06",,,,,,,,,,,,,,"£7,194.64"
Iliffe Media Publishing Ltd,Liberal Democrats,"£1,540.00",Advertising,Iliffe Media Publishing Ltd,,,,"£1,540.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hazel Grove Constituency Liberal Democrats,Liberal Democrats,"£3,874.04",Advertising,Hazel Grove Constituency Liberal Democrats,y,,,,,,,,£557.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,057.30",,"£2,259.62",,
Projections On Walls,Liberal Democrats,"£11,130.00",Advertising,Projections On Walls,y,,,,,,"£7,680.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,730.00",,,,,£720.00,
Scottish Liberal Democrats,Liberal Democrats,"£12,208.06",Advertising,Scottish Liberal Democrats,y,,,,,,,,,,"£12,150.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£340.41,,,,"£1,030.48"
Bluetree Design & Print Ltd t/a Instantprint,Liberal Democrats,"£6,037.29",Advertising,Bluetree Design & Print Ltd t/a Instantprint,,,,,,,,,,,"£6,037.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Hartog,Liberal Democrats,"£1,484.81",Advertising,Stephanie Hartog,y,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,400.00",,,,,,,,,,,,,,,,,,,£84.81,,,,,
Royal Mail Group,Liberal Democrats,"£1,366,605.99",Advertising,Royal Mail Group,,,,,,,,,,,,"£1,366,605.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speak Change Ltd,Liberal Democrats,"£2,400.00",Advertising,Speak Change Ltd,y,,£60.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,300.00",,,,,,,,,,,,,,£79.99,,,,,
Tindle Newspapers,Liberal Democrats,"£18,719.83",Advertising,Tindle Newspapers,,,,"£18,719.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twickenham & Richmond Liberal Democrats,Liberal Democrats,"£13,211.94",Advertising,Twickenham & Richmond Liberal Democrats,,,,,,,,,,,"£2,400.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,811.70"
JEWISH CHRONICLE NEWSPAPER LTD,Liberal Democrats,"£6,000.00",Advertising,JEWISH CHRONICLE NEWSPAPER LTD,,,,"£6,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reach Publishing Services Ltd,Liberal Democrats,"£45,220.80",Advertising,Reach Publishing Services Ltd,,,,"£45,220.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concept Television Studios Ltd,Liberal Democrats,"£11,597.23",Advertising,Concept Television Studios Ltd,,,,,,,,,,,,,"£1,800.00",,,,,,,,,,,,,,,"£8,760.00",,,,,,,,,,,,,,,,,,"£1,037.23",,,,,
Carrick Signs Ltd,Liberal Democrats,"£3,648.60",Advertising,Carrick Signs Ltd,,,,,,,,,,,"£3,648.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evening Standard Limited,Liberal Democrats,"£120,000.00",Advertising,Evening Standard Limited,,,,"£120,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyreco UK Limited,Liberal Democrats,"£8,341.17",Advertising,Lyreco UK Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,341.17",,,,"£1,436.13"
Minuteman Press,Liberal Democrats,"£1,139.73",Advertising,Minuteman Press,,,,,,,,,,,"£1,139.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS For Print Ltd,Liberal Democrats,"£7,280.60",Advertising,AS For Print Ltd,,,,,,,,,,,"£7,280.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leafletfrog Ltd,Liberal Democrats,"£1,649.00",Advertising,Leafletfrog Ltd,,,,,,,,,,,"£1,649.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alsford Timber Ltd,Liberal Democrats,"£1,579.38",Advertising,Alsford Timber Ltd,,,,,,,,,"£1,579.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Russell,Liberal Democrats,"£4,624.00",Advertising,John Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,350.00",,,,,,,,,,,,,,,,£274.00,,,,,
Harry Wood,Liberal Democrats,"£1,257.68",Advertising,Harry Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,050.00",,,,,,,,,,,,,,,,,,£89.98,,,,,£117.70
Haringey Liberal Democrats Printing Society,Liberal Democrats,"£2,709.95",Advertising,Haringey Liberal Democrats Printing Society,,,,,,,,,,,"£1,068.00",,,,,,,,,,,,£17.29,,£70.55,£13.12,,,,,,,,,,,,,,,,,£66.50,£37.48,,,£593.91,,£801.80,,£41.30
Sutton Borough Liberal Democrats,Liberal Democrats,"£4,555.00",Advertising,Sutton Borough Liberal Democrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,555.00"
HelloPrint,Liberal Democrats,"£2,813.90",Advertising,HelloPrint,,,,,,,,,,,"£2,813.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St Albans Liberal Democrats,Liberal Democrats,"£3,218.39",Advertising,St Albans Liberal Democrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,218.39"
Dominic Kelly,Liberal Democrats,"£1,062.35",Advertising,Dominic Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£800.00,,,,,,,,,,,,,,,,,£139.65,,,,,£122.70
The Wokingham Paper Ltd,Liberal Democrats,"£4,200.00",Advertising,The Wokingham Paper Ltd,,,,"£4,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taso Advisory Ltd,Liberal Democrats,"£2,000.00",Advertising,Taso Advisory Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000.00",,,,,,,,,,,,,,,,,,,,
Postal Choices Ltd t/a Onepost,Liberal Democrats,"£3,028,320.86",Advertising,Postal Choices Ltd t/a Onepost,,,,,,,,,,,"£13,048.40","£3,014,422.09",,,,,,,,,£204.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£645.43
Andrew Laming,Liberal Democrats,"£1,984.50",Advertising,Andrew Laming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,984.50"
Liberty Political,Liberal Democrats,"£13,308.72",Advertising,Liberty Political,,,£24.28,,,,,,,£250,£718.37,,,,,,,,,,,,,,,,,,,,"£11,700",,,,,,,,,,,,,,,,,,,,"£1,016.70"
DC Thomsom & Co Ltd,Liberal Democrats,"£2,940.00",Advertising,DC Thomsom & Co Ltd,,,,"£2,940.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onlineprinters GmbH,Liberal Democrats,"£1,550.07",Advertising,Onlineprinters GmbH,,,,,,,,,,,"£1,550.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Promogroup,Liberal Democrats,"£9,840.00",Advertising,Promogroup,,,,,,,"£9,840.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monster Media Agency LTD,Liberal Democrats,"£3,840.00",Advertising,Monster Media Agency LTD,,,,,,,"£3,840.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Journal Enterprises Ltd,Liberal Democrats,"£7,200.00",Advertising,New Journal Enterprises Ltd,,,,"£7,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trosol,Liberal Democrats,"£2,289.06",Advertising,Trosol,,,,,,,,,,,,,,,"£2,289.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMYK Ltd,Liberal Democrats,"£1,949.00",Advertising,CMYK Ltd,,,,,,,,,,,"£1,949.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Entertainment Agency Ltd,Liberal Democrats,"£6,000.00",Advertising,The Entertainment Agency Ltd,,,,,"£6,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wex Photo Video,Liberal Democrats,"£3,657.99",Advertising,Wex Photo Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,657.99",,,,
Craft Fusion,Liberal Democrats,"£1,224.00",Advertising,Craft Fusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,224.00"
A W Champion Ltd,Liberal Democrats,"£1,279.68",Advertising,A W Champion Ltd,,,,,,,,,"£1,279.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornawall Mobile Billboards,Liberal Democrats,"£1,794.00",Advertising,Cornawall Mobile Billboards,,,,,,,"£1,794.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan House Cambridge Ltd,Liberal Democrats,"£1,884.31",Advertising,Sheridan House Cambridge Ltd,,,,,,,,,,,"£1,414.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£470.00
Google Ireland Ltd,Liberal Democrats,"£73,326.94",Advertising,Google Ireland Ltd,,,,,,"£73,326.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Media Agency Group,Liberal Democrats,"£6,600.00",Advertising,Media Agency Group,,,,,,,"£6,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberal Democrats,Liberal Democrats,"£41,952.20",Advertising,Liberal Democrats,,,,,,,,,,,,,,,,,,,,£586.11,,,,,,,,"£9,321.00",,,"£6,000.00",,,,,,,,,,,,,,,£479.54,,,"£19,461.00",,"£5,888.61"
Warpton Creative,Liberal Democrats,"£25,060.00",Advertising,Warpton Creative,,,,,,,,,,,,"£25,060.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Internal printing,Liberal Democrats,"£1,540.00",Advertising,Internal printing,,,,,,,,,,,"£1,540.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Art and Canvass UK Ltd,Liberal Democrats,"£7,221.90",Advertising,Art and Canvass UK Ltd,y,,,,,,,,,,"£6,618.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£252.00,,,,£351.06
Street Runners Ltd,Liberal Democrats,"£6,000.00",Advertising,Street Runners Ltd,,,,"£6,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenhouse Graphics Ltd,Liberal Democrats,"£1,901.90",Advertising,Greenhouse Graphics Ltd,,,,,,,,,,,"£1,901.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland Liberal Democrats,Liberal Democrats,"£3,038.82",Advertising,Highland Liberal Democrats,y,,,,,,,,,,£280.00,"£2,978.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£255.00
Bishops Printers Ltd,Liberal Democrats,"£64,686.11",Advertising,Bishops Printers Ltd,,,,,,,,,,,"£64,686.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bauer Consumer Media Ltd,Liberal Democrats,"£3,000.00",Advertising,Bauer Consumer Media Ltd,,,,"£3,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flying Colours,Liberal Democrats,"£20,588.12",Advertising,Flying Colours,,,,,,,,,,,"£20,588.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomeryshire Liberal Democrats,Liberal Democrats,"£1,591.28",Advertising,Montgomeryshire Liberal Democrats,y,,,,,,,,,,£648.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£362.86,£304.57,,,,,£287.49
Ian Collard,Liberal Democrats,"£10,529.00",Advertising,Ian Collard,y,,,,£918.50,,,,,,,,,,,,,,,,,,£110.00,,,,,,,,£450.00,"£9,000.00",,,,,,,,,,,,,,,,,,,£50.50
AM PM Design & Print Limited,Liberal Democrats,"£1,368.00",Advertising,AM PM Design & Print Limited,,,,,,,,,,,"£1,368.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Britespark Films Limited,Liberal Democrats,"£18,952.80",Campaign broadcasts,Britespark Films Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£18,952.80",,,,,,,,,,,,,,,,,,,,,,,
Blind Summit Education,Liberal Democrats,"£12,240.00",Campaign broadcasts,Blind Summit Education,y,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,800.00",,,,,,,,,,,,,,,"£1,440.00",,,,,,,,
Silver Lining Film Productions Ltd,Liberal Democrats,"£20,922.00",Campaign broadcasts,Silver Lining Film Productions Ltd,y,,,,,,,,,,,,,,,,,,,,,,,,,,£588.00,"£20,334.00",,,,,,,,,,,,,,,,,,,,,,,
Mark Allison,Liberal Democrats,"£6,750.60",Campaign broadcasts,Mark Allison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,750.60"
The Broadway Theatre,Liberal Democrats,"£1,440.00",Campaign broadcasts,The Broadway Theatre,,,,,,,,,,,,,"£1,440.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tide End Films,Liberal Democrats,"£18,000.00",Campaign broadcasts,Tide End Films,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£18,000.00",,,,,,,,,,,,,,,,,,,,,,,
Think Publishing Ltd,Liberal Democrats,"£11,164.00",Manifesto or Referendum material,Think Publishing Ltd,y,,,,,,,,,"£1,550.00","£1,550.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,032.00"
Mango Direct Marketing Ltd,Liberal Democrats,"£169,915.20",Market research/canvassing,Mango Direct Marketing Ltd,y,,,,,,,,,,,,,,,,"£6,316.80",,,,,£360.00,,,,,,,,,,,,,,,"£163,238.40",,,,,,,,,,,,,,
Deltapoll,Liberal Democrats,"£18,600.00",Market research/canvassing,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£18,600.00",,,,,,,,,,,,,,
NGP Van Inc,Liberal Democrats,"£218,373.80",Market research/canvassing,NGP Van Inc,y,,,,,,,,,,,,,,,,,,,"£216,875.29",,,,,,,,,,,,,,,,,,,,,,,,,,"£1,498.51",,,,,
Psilocybin Evangelion,Liberal Democrats,"£1,492.17",Market research/canvassing,Psilocybin Evangelion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,492.17",,,,,,,,,,,,,,
Survation Ltd,Liberal Democrats,"£109,334.40",Market research/canvassing,Survation Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£109,334.40",,,,,,,,,,,,,,
Data Sciences Inc.,Liberal Democrats,"£172,248.58",Market research/canvassing,Data Sciences Inc.,y,,,,,,,,,,,,,,,,,,,"£22,680.00","£83,533.98",,,,,,,,,,"£32,859.62",,,,,,,,,,,,,,,"£24,181.16",,,,,"£13,934.28"
Populus,Liberal Democrats,"£29,544.00",Market research/canvassing,Populus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£29,544.00",,,,,,,,,,,,,,
Philip Myers,Liberal Democrats,"£1,367.44",Market research/canvassing,Philip Myers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,147.50",,,,,,,,,,,,,,£219.94
J Thomson Colour Printers Ltd,Liberal Democrats,"£4,479.00",Market research/canvassing,J Thomson Colour Printers Ltd,,,,,,,,,,,"£4,479.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tangerine Management,Liberal Democrats,"£135,278.45",Market research/canvassing,Tangerine Management,y,,,,,,,,,,,,,,,,,"£67,639.23",,,,,,,,,,,,,"£67,639.22",,,,,,,,,,,,,,,,,,,,
Josh Day,Liberal Democrats,"£1,108.40",Market research/canvassing,Josh Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,108.40",,,,,,,,,,,,,,
Ordnance Survey,Liberal Democrats,"£5,067.86",Market research/canvassing,Ordnance Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,067.86",,,,,,,,,,,,
Wiltshire Printing and Publishing Society,Liberal Democrats,"£1,614.14",Market research/canvassing,Wiltshire Printing and Publishing Society,,,,,,,,,,,"£1,614.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YouGov plc,Liberal Democrats,"£118,500.96",Market research/canvassing,YouGov plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£118,500.96",,,,,,,,,,,,,,
St Albans Liberal Printing Society,Liberal Democrats,"£3,399.62",Market research/canvassing,St Albans Liberal Printing Society,y,,,,,,,,,,"£3,325.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£40.00,,,,£438.33
BMG Research Ltd,Liberal Democrats,"£36,240.00",Market research/canvassing,BMG Research Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£36,240.00",,,,,,,,,,,,,,
The Telephone Preference Service Ltd,Liberal Democrats,"£2,640.00",Market research/canvassing,The Telephone Preference Service Ltd,,,,,,,,,,,,,,,,,,,,,,,"£2,640.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlueCube Technology Solutions Ltd,Liberal Democrats,"£15,673.87",Overheads and general administration,BlueCube Technology Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,"£15,673.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midshire Business Systems (Northern) Ltd,Liberal Democrats,"£1,614.73",Overheads and general administration,Midshire Business Systems (Northern) Ltd,y,,,,,,,,,,,,,,,,,,,,,£995.52,,,,,,,,,,,,,,,,,,,,,,,,,£580.22,,,,£416.87
UKPS (UK Political Services),Liberal Democrats,"£8,914.00",Overheads and general administration,UKPS (UK Political Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,914.00"
Jennifer Gray,Liberal Democrats,"£6,372.00",Overheads and general administration,Jennifer Gray,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,068.00",,,,,,,,,,,,,,,"£1,793.94",,,,,£204.00
Goodman Derrick LLP,Liberal Democrats,"£21,943.20",Overheads and general administration,Goodman Derrick LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£21,943.20",,,,,,,,
Parrott Communications Limited,Liberal Democrats,"£5,115.00",Overheads and general administration,Parrott Communications Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,115.00",,,,,,,,,,,,,,,,,,,
Post Office Ltd,Liberal Democrats,"£39,616.37",Overheads and general administration,Post Office Ltd,,,,,,,,,,,,"£39,616.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Adecco Group,Liberal Democrats,"£30,720.69",Overheads and general administration,The Adecco Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£30,720.69",,
Worldpay,Liberal Democrats,"£63,682.95",Overheads and general administration,Worldpay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£63,682.95",,,,,,,
Owen Brothers Catering Limited,Liberal Democrats,"£18,822.00",Overheads and general administration,Owen Brothers Catering Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£18,822.00",,,,,,,
Richard Pinnock,Liberal Democrats,"£1,980.00",Overheads and general administration,Richard Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,980.00"
Office Moving International Ltd,Liberal Democrats,"£1,964.40",Overheads and general administration,Office Moving International Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,964.40",,,,,,,,
Spa Security & Events Ltd,Liberal Democrats,"£18,406.15",Overheads and general administration,Spa Security & Events Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£18,406.15",,,
Karen Steel,Liberal Democrats,"£3,531.03",Overheads and general administration,Karen Steel,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£154.58,,,,,"£3,376.45"
Bookcheck Ltd,Liberal Democrats,"£1,467.59",Overheads and general administration,Bookcheck Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,467.59",,,,,,,,
Pitney Bowes Ltd,Liberal Democrats,"£3,501.55",Overheads and general administration,Pitney Bowes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,108.84",,,,£392.71
Grant Gillingham,Liberal Democrats,"£2,985.00",Overheads and general administration,Grant Gillingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,985.00",,
Hays Specialist Recruitment Ltd,Liberal Democrats,"£9,441.97",Overheads and general administration,Hays Specialist Recruitment Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,441.97"
Postroom-online Ltd,Liberal Democrats,"£1,056.79",Overheads and general administration,Postroom-online Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,056.79",,,,
Peas Recruitment Limited,Liberal Democrats,"£8,767.93",Overheads and general administration,Peas Recruitment Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,767.93"
Nationbuilder,Liberal Democrats,"£83,656.93",Overheads and general administration,Nationbuilder,,,,,,,,,,,,,,,,,,,"£83,656.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Camara,Liberal Democrats,"£3,634.80",Overheads and general administration,Andre Camara,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,300.00",,,,,,,,,,,,,,,,£334.80,,,,,
D X Network Services Ltd,Liberal Democrats,"£3,206.40",Overheads and general administration,D X Network Services Ltd,,,,,,,,,,,,"£3,206.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argos Ltd,Liberal Democrats,"£1,686.07",Overheads and general administration,Argos Ltd,,,,,,,,,,,,,,,,,,,,,,,"£1,686.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Purchese,Liberal Democrats,"£7,133.20",Overheads and general administration,Dan Purchese,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£416.90,,,,,"£7,145.29"
